model_type,model_label,dataset,n_patients,accuracy,accuracy_ci_lo,accuracy_ci_hi,balanced_acc,balanced_acc_ci_lo,balanced_acc_ci_hi,macro_f1,macro_f1_ci_lo,macro_f1_ci_hi,macro_auc,macro_auc_ci_lo,macro_auc_ci_hi,f1_adeno,f1_adeno_ci_lo,f1_adeno_ci_hi,f1_smallcell,f1_smallcell_ci_lo,f1_smallcell_ci_hi,f1_squamous,f1_squamous_ci_lo,f1_squamous_ci_hi,auc_adeno,auc_adeno_ci_lo,auc_adeno_ci_hi,auc_smallcell,auc_smallcell_ci_lo,auc_smallcell_ci_hi,auc_squamous,auc_squamous_ci_lo,auc_squamous_ci_hi,test_timestamp
swin_unetr,SwinUNETR (3D),Lung-PET-CT-Dx (test),53,0.5849056603773585,,,0.37524366471734893,0.24756335282651074,0.5233918128654971,0.3771043771043771,0.23931623931623933,0.5250880901140944,,,,0.7272727272727273,0.6283976833976834,0.8148148148148148,0.1818181818181818,0.0,0.46153846153846156,0.2222222222222222,0.0,0.5,,,,,,,,,,2026-04-29T07:43:13
swin_unetr,SwinUNETR (3D),BigLunge (test),46,0.32608695652173914,0.1956521739130435,0.45706521739130385,0.33035714285714285,0.19933035714285713,0.46741071428571423,0.3256033182503771,0.1883618141951475,0.45748590708994,0.49618055555555557,0.3674665178571429,0.6174627976190477,0.3076923076923077,0.08,0.5333333333333333,0.375,0.18735795454545456,0.5806451612903226,0.29411764705882354,0.1142063492063492,0.47368421052631576,0.45416666666666666,0.2791145833333333,0.6375,0.546875,0.375,0.7232700892857143,0.48750000000000004,0.3041666666666667,0.6520833333333333,2026-04-29T10:20:55
