epoch,train_loss,train_macro_f1,val_macro_f1_raw,val_macro_f1_rolling,val_loss,val_accuracy,val_balanced_accuracy,lr_backbone,lr_head,mixup_alpha,mixup_active,epochs_no_improve,monitor_window,monitor_level,timestamp
1,1.338007544451219,0.4008396220289266,0.28027644869750135,0.28027644869750135,1.4598049139459806,0.2926829268292683,0.2893772893772894,3e-06,3e-05,0.2,True,0,3,patient,2026-05-03T11:11:26
2,1.355908683277069,0.37433165779938987,0.26143790849673204,0.27085717859711667,1.42820802524732,0.2926829268292683,0.2875457875457876,2.995376000599692e-06,2.995376000599692e-05,0.2,True,0,3,patient,2026-05-03T11:11:33
3,1.3276882802738863,0.39414060842632265,0.28027644869750135,0.2739969352972449,1.4159650651294011,0.2926829268292683,0.2893772893772894,2.981532510892707e-06,2.9815325108927066e-05,0.2,True,1,3,patient,2026-05-03T11:11:40
4,1.3028976158662275,0.3849754671774701,0.28027644869750135,0.2739969352972449,1.3944638292117755,0.2926829268292683,0.2893772893772894,2.958554880596515e-06,2.958554880596515e-05,0.2,True,2,3,patient,2026-05-03T11:11:46
5,1.296260020312141,0.3930623468173928,0.28027644869750135,0.28027644869750135,1.375443975622809,0.2926829268292683,0.2893772893772894,2.9265847744427307e-06,2.9265847744427305e-05,0.2,True,3,3,patient,2026-05-03T11:11:52
6,1.2753681830543886,0.389024923713804,0.24357298474945532,0.26804196071481934,1.3439091665456908,0.2682926829268293,0.26373626373626374,2.88581929876693e-06,2.88581929876693e-05,0.2,True,4,3,patient,2026-05-03T11:12:00
7,1.262490681148468,0.3932519033230632,0.2657952069716775,0.2632148801395447,1.3249362895363255,0.2926829268292683,0.2875457875457876,2.836509786282552e-06,2.8365097862825516e-05,0.2,True,5,3,patient,2026-05-03T11:12:07
8,1.244487357012091,0.398363922682855,0.2646125116713352,0.25799356779748933,1.2980438659065647,0.2926829268292683,0.2875457875457876,2.7789602465311388e-06,2.7789602465311384e-05,0.2,True,6,3,patient,2026-05-03T11:12:14
9,1.2116701003701928,0.38220509114220974,0.2652257872846108,0.2652111686425412,1.2738083420154112,0.2926829268292683,0.2875457875457876,2.7135254915624216e-06,2.7135254915624213e-05,0.2,True,7,3,patient,2026-05-03T11:12:21
10,1.1777059324284926,0.4026940656753352,0.24427066362550234,0.2580363208604828,1.26471087511848,0.2682926829268293,0.26373626373626374,2.640608948400047e-06,2.6406089484000465e-05,0.2,True,8,3,patient,2026-05-03T11:12:28
11,1.1743489038498007,0.4275153267554908,0.24288425047438333,0.25079356712816553,1.2449580777909364,0.2682926829268293,0.26373626373626374,2.5606601717798217e-06,2.5606601717798212e-05,0.2,True,9,3,patient,2026-05-03T11:12:35
