epoch,train_loss,train_macro_f1,val_macro_f1_raw,val_macro_f1_rolling,val_loss,val_accuracy,val_balanced_accuracy,lr_backbone,lr_head,mixup_alpha,mixup_active,epochs_no_improve,monitor_window,monitor_level,timestamp
1,1.1666700168950668,0.3580857516755973,0.4150537634408602,0.4150537634408602,1.2105754795281782,0.3902439024390244,0.39316239316239315,3e-06,3e-05,0.2,True,0,3,patient,2026-04-29T08:47:25
2,1.1780571937561035,0.3471905663565766,0.38713214487832487,0.40109295415959256,1.2408710136917067,0.36585365853658536,0.36752136752136755,2.995376000599692e-06,2.995376000599692e-05,0.2,True,0,3,patient,2026-04-29T08:47:35
3,1.1709112443671321,0.3566292972685667,0.4150537634408602,0.40574655725334846,1.205019828325473,0.3902439024390244,0.39316239316239315,2.981532510892707e-06,2.9815325108927066e-05,0.2,True,1,3,patient,2026-04-29T08:47:44
4,1.1552700039566748,0.3510539584230636,0.4150537634408602,0.40574655725334846,1.2049216528116546,0.3902439024390244,0.39316239316239315,2.958554880596515e-06,2.958554880596515e-05,0.2,True,2,3,patient,2026-04-29T08:47:51
5,1.1600604382571795,0.35006837613487174,0.38713214487832487,0.40574655725334846,1.1978690076318588,0.36585365853658536,0.36752136752136755,2.9265847744427307e-06,2.9265847744427305e-05,0.2,True,3,3,patient,2026-04-29T08:47:58
6,1.1517220195555529,0.3872972087273557,0.4150537634408602,0.40574655725334846,1.2082994587673164,0.3902439024390244,0.39316239316239315,2.88581929876693e-06,2.88581929876693e-05,0.2,True,4,3,patient,2026-04-29T08:48:09
7,1.1708985265517078,0.3425028822575292,0.4150537634408602,0.40574655725334846,1.1974097538438644,0.3902439024390244,0.39316239316239315,2.836509786282552e-06,2.8365097862825516e-05,0.2,True,5,3,patient,2026-04-29T08:48:20
8,1.1667687051343603,0.380725525126211,0.4150537634408602,0.4150537634408602,1.1930764547045927,0.3902439024390244,0.39316239316239315,2.7789602465311388e-06,2.7789602465311384e-05,0.2,True,6,3,patient,2026-04-29T08:48:29
9,1.1557980737938787,0.37171422952681743,0.44086021505376344,0.4236559139784946,1.1853921383804416,0.4146341463414634,0.4188034188034188,2.7135254915624216e-06,2.7135254915624213e-05,0.2,True,7,3,patient,2026-04-29T08:48:39
10,1.1666006595093683,0.33707371561953486,0.38713214487832487,0.4143487077909829,1.2176948030542882,0.36585365853658536,0.36752136752136755,2.640608948400047e-06,2.6406089484000465e-05,0.2,True,0,3,patient,2026-04-29T08:48:50
11,1.130849013107502,0.38503704182935533,0.38713214487832487,0.405041501603471,2.097309444631849,0.36585365853658536,0.36752136752136755,2.5606601717798217e-06,2.5606601717798212e-05,0.2,True,1,3,patient,2026-04-29T08:49:00
12,1.1624740057433678,0.347300739614213,0.4150537634408602,0.39643935106583666,1.1911175943309475,0.3902439024390244,0.39316239316239315,2.474172072495276e-06,2.4741720724952757e-05,0.2,True,2,3,patient,2026-04-29T08:49:10
13,1.1584299708044292,0.344956526561284,0.38713214487832487,0.39643935106583666,1.1789817125160502,0.36585365853658536,0.36752136752136755,2.38167787843871e-06,2.3816778784387097e-05,0.2,True,3,3,patient,2026-04-29T08:49:21
14,1.1512841275196202,0.37260757409306083,0.4361546499477534,0.4127801860889795,1.1745602592178013,0.4146341463414634,0.4188034188034188,2.2837478470739234e-06,2.283747847073923e-05,0.2,True,4,3,patient,2026-04-29T08:49:33
15,1.142129546443358,0.37963063896756966,0.3566851308786792,0.39332397523491913,1.1817665137119175,0.34146341463414637,0.34188034188034183,2.18098574960932e-06,2.18098574960932e-05,0.2,True,5,3,patient,2026-04-29T08:49:43
16,1.1479549172698267,0.3547536916511593,0.3566851308786792,0.38317497056837063,1.1901220745921874,0.34146341463414637,0.34188034188034183,2.074025148547635e-06,2.0740251485476345e-05,0.2,True,6,3,patient,2026-04-29T08:49:54
17,1.1403327774527847,0.3681896336355058,0.38713214487832487,0.36683413554522776,1.163980639869382,0.36585365853658536,0.36752136752136755,1.9635254915624216e-06,1.963525491562421e-05,0.2,True,7,3,patient,2026-04-29T08:50:04
18,1.142309229737086,0.37871110569987715,0.38713214487832487,0.3769831402117763,1.165577455337003,0.36585365853658536,0.36752136752136755,1.8501680457838586e-06,1.8501680457838582e-05,0.2,True,8,3,patient,2026-04-29T08:50:15
19,1.1405393758356965,0.3533896400226753,0.3566851308786792,0.3769831402117763,1.1805819058270188,0.34146341463414637,0.34188034188034183,1.7346516975603467e-06,1.7346516975603463e-05,0.2,True,9,3,patient,2026-04-29T08:50:23
