epoch,train_loss,train_macro_f1,val_macro_f1_raw,val_macro_f1_rolling,val_loss,val_accuracy,val_balanced_accuracy,lr_backbone,lr_head,mixup_alpha,mixup_active,epochs_no_improve,monitor_window,monitor_level,timestamp
23,1.0825135175755483,0.4147701649404714,0.43383838383838375,0.41689252776209296,1.1055850879005764,0.43902439024390244,0.4341880341880342,8.435655349597695e-07,8.435655349597694e-06,0.2,True,0,3,patient,2026-04-29T08:25:42
24,1.083383967860645,0.41563402042907344,0.43383838383838375,0.4253654558002384,1.1055302264527505,0.43902439024390244,0.4341880341880342,7.665546361440948e-07,7.665546361440946e-06,0.2,True,0,3,patient,2026-04-29T08:25:57
25,1.0804035197820094,0.4203303201797972,0.43512361466325666,0.43426679411334135,1.1048542312953784,0.43902439024390244,0.4341880341880342,6.909830056250527e-07,6.909830056250525e-06,0.2,True,0,3,patient,2026-04-29T08:26:10
26,1.0752306612911604,0.4387818147297203,0.40841959972394754,0.4257938660751959,1.1050184224703297,0.4146341463414634,0.4085470085470086,6.173165676349103e-07,6.173165676349101e-06,0.2,True,0,3,patient,2026-04-29T08:26:23
27,1.0721218257550371,0.4499118723026832,0.38129829434177265,0.40828050290965895,1.1054374431231007,0.3902439024390244,0.3829059829059829,5.460095002604533e-07,5.460095002604531e-06,0.2,True,1,3,patient,2026-04-29T08:26:33
28,1.0826721213511283,0.40832954570358915,0.40841959972394754,0.39937916459655587,1.105742759586121,0.4146341463414634,0.4085470085470086,4.775014352840512e-07,4.77501435284051e-06,0.2,True,2,3,patient,2026-04-29T08:26:43
29,1.0706454370195502,0.42970652129233855,0.40841959972394754,0.39937916459655587,1.105956885385217,0.4146341463414634,0.4085470085470086,4.12214747707527e-07,4.122147477075268e-06,0.2,True,3,3,patient,2026-04-29T08:26:53
30,1.0751210752701916,0.4477768313143806,0.4084656084656085,0.40843493597116787,1.1062676195772538,0.4146341463414634,0.4085470085470086,3.505519516698165e-07,3.5055195166981633e-06,0.2,True,4,3,patient,2026-04-29T08:27:02
31,1.0770573862341066,0.4302657527369267,0.4084656084656085,0.4084502722183882,1.1064385249747992,0.4146341463414634,0.4085470085470086,2.928932188134526e-07,2.9289321881345244e-06,0.2,True,5,3,patient,2026-04-29T08:27:14
32,1.0753266081904733,0.43121814528949304,0.4084656084656085,0.4084656084656085,1.10655723373342,0.4146341463414634,0.4085470085470086,2.395940343999691e-07,2.3959403439996896e-06,0.2,True,6,3,patient,2026-04-29T08:27:25
33,1.0707600700144737,0.437164873556987,0.4084656084656085,0.4084656084656085,1.1068703876519055,0.4146341463414634,0.4085470085470086,1.9098300562505267e-07,1.9098300562505258e-06,0.2,True,7,3,patient,2026-04-29T08:27:36
34,1.081598726960997,0.4115006361688334,0.4084656084656085,0.4084656084656085,1.106951219694955,0.4146341463414634,0.4085470085470086,1.4735983564590783e-07,1.4735983564590776e-06,0.2,True,8,3,patient,2026-04-29T08:27:46
35,1.0794614081351173,0.4344776665441392,0.4084656084656085,0.4084656084656085,1.1070203988448433,0.4146341463414634,0.4085470085470086,1.0899347581163223e-07,1.0899347581163216e-06,0.2,True,9,3,patient,2026-04-29T08:27:56
