epoch,train_loss,train_macro_f1,val_macro_f1_raw,val_macro_f1_rolling,val_loss,val_accuracy,val_balanced_accuracy,lr_backbone,lr_head,mixup_alpha,mixup_active,epochs_no_improve,monitor_window,monitor_level,timestamp
11,0.5420856274150568,0.9198152489963052,0.6622174122174123,0.630000496816928,0.8266766635516217,0.7920792079207921,0.6808278867102396,8.43120818934367e-05,,0.2,True,4,3,patient,2026-04-29T07:58:52
12,0.5584263229935333,0.9205548321541507,0.5774159252420122,0.6516481140813711,0.8109781423597845,0.7623762376237624,0.6056644880174292,7.985792958513931e-05,,0.2,True,5,3,patient,2026-04-29T07:59:12
13,0.5051991740434334,0.9381507908450324,0.6824786324786324,0.6407039899793522,0.7978916186412782,0.8217821782178217,0.6497821350762528,7.500000000000001e-05,,0.2,True,6,3,patient,2026-04-29T07:59:40
14,0.5072597416824308,0.9464162855024513,0.7309941520467836,0.6636295699224761,0.7875370469712119,0.8118811881188119,0.6751089324618736,6.980398830195785e-05,,0.2,True,7,3,patient,2026-04-29T08:00:02
15,0.4933495042396003,0.9432256554375144,0.716025641025641,0.709832808517019,0.7339675426483154,0.8217821782178217,0.6416122004357298,6.434016163555452e-05,,0.2,True,8,3,patient,2026-04-29T08:00:20
16,0.51546427106549,0.9404639241016808,0.6851851851851852,0.7107349927525366,0.7481567450152099,0.8118811881188119,0.6002178649237472,5.868240888334653e-05,,0.2,True,0,3,patient,2026-04-29T08:00:36
17,0.4996521530737137,0.945218522815587,0.6851851851851852,0.6954653371320038,0.7489767056385069,0.7920792079207921,0.56781045751634,5.29072414455238e-05,,0.2,True,0,3,patient,2026-04-29T08:00:52
18,0.45036664656524,0.9610548835303919,0.658294822851785,0.6762217310740518,0.7506177552783763,0.8217821782178217,0.6252723311546841,4.709275855447622e-05,,0.2,True,1,3,patient,2026-04-29T08:01:06
19,0.49881909029750987,0.9469010128208478,0.6851851851851852,0.6762217310740518,0.7337070567007283,0.7920792079207921,0.5746187363834423,4.13175911166535e-05,,0.2,True,2,3,patient,2026-04-29T08:01:18
20,0.5225102978533712,0.9348521125507886,0.7166666666666667,0.6867155582345457,0.7407481561180289,0.8415841584158416,0.6889978213507626,3.565983836444549e-05,,0.2,True,3,3,patient,2026-04-29T08:01:32
21,0.5111872016869742,0.950673385136778,0.7166666666666667,0.7061728395061729,0.7358872908672304,0.8118811881188119,0.6220043572984749,3.019601169804216e-05,,0.2,True,4,3,patient,2026-04-29T08:01:44
22,0.46815471556679955,0.9618578084888217,0.705758252668156,0.7130305286671631,0.7410829112729953,0.8316831683168316,0.6612200435729848,2.500000000000001e-05,,0.2,True,5,3,patient,2026-04-29T08:01:57
23,0.44085607587777337,0.9757116226644159,0.7166666666666667,0.7130305286671631,0.7234611802428733,0.8217821782178217,0.6184640522875817,2.0142070414860704e-05,,0.2,True,0,3,patient,2026-04-29T08:02:11
24,0.44572371899567803,0.9778939714923814,0.7166666666666667,0.7130305286671631,0.7254477275236872,0.8514851485148515,0.6786492374727668,1.5687918106563326e-05,,0.2,True,1,3,patient,2026-04-29T08:02:23
25,0.461576118294535,0.9659925862293601,0.7166666666666667,0.7166666666666667,0.720975334407719,0.8217821782178217,0.6348039215686274,1.1697777844051089e-05,,0.2,True,2,3,patient,2026-04-29T08:02:36
26,0.4644613317374525,0.9719747415721404,0.7166666666666667,0.7166666666666667,0.729582351582651,0.8217821782178217,0.6116557734204794,8.225609429353185e-06,,0.2,True,0,3,patient,2026-04-29T08:02:52
27,0.5024497132619907,0.9540539590290459,0.7166666666666667,0.7166666666666667,0.7237950372331925,0.8316831683168316,0.6612200435729848,5.318367983829391e-06,,0.2,True,1,3,patient,2026-04-29T08:03:03
28,0.5002218121341591,0.9607799910913976,0.7166666666666667,0.7166666666666667,0.7214288438549479,0.8217821782178217,0.6497821350762528,3.0153689607045836e-06,,0.2,True,2,3,patient,2026-04-29T08:03:15
29,0.4888734655647442,0.9529271144107486,0.6851851851851852,0.7061728395061729,0.726144943528503,0.8118811881188119,0.6070261437908497,1.3477564710088094e-06,,0.2,True,3,3,patient,2026-04-29T08:03:27
30,0.432431326601012,0.9648827698369725,0.6851851851851852,0.695679012345679,0.7509954103076731,0.8217821782178217,0.5885076252723311,3.380821129028487e-07,,0.2,True,4,3,patient,2026-04-29T08:03:40
