model_type,model_label,dataset,n_patients,accuracy,accuracy_ci_lo,accuracy_ci_hi,balanced_acc,balanced_acc_ci_lo,balanced_acc_ci_hi,macro_f1,macro_f1_ci_lo,macro_f1_ci_hi,macro_auc,macro_auc_ci_lo,macro_auc_ci_hi,f1_adeno,f1_adeno_ci_lo,f1_adeno_ci_hi,f1_smallcell,f1_smallcell_ci_lo,f1_smallcell_ci_hi,f1_squamous,f1_squamous_ci_lo,f1_squamous_ci_hi,auc_adeno,auc_adeno_ci_lo,auc_adeno_ci_hi,auc_smallcell,auc_smallcell_ci_lo,auc_smallcell_ci_hi,auc_squamous,auc_squamous_ci_lo,auc_squamous_ci_hi,test_timestamp
efficientnet_b0_2d,EffNet-B0 (2D),Lung-PET-CT-Dx (test),53,0.6981132075471698,0.5849056603773585,0.8113207547169812,0.5497076023391813,0.3859405458089669,0.7241715399610137,0.5257520816545797,0.37777693024832615,0.6801625154566331,0.7947913249704963,0.6847216425169952,0.8967223749250626,0.8493150684931505,0.7605633802816901,0.9315068493150684,0.3529411764705882,0.11764705882352941,0.5882352941176471,0.375,0.0,0.6666666666666666,0.8789473684210527,0.7684210526315789,0.9649122807017544,0.7907801418439716,0.6311170212765956,0.9291666666666666,0.7146464646464646,0.525189393939394,0.8914772727272727,2026-04-29T07:53:28
efficientnet_b0_2d,EffNet-B0 (2D),BigLunge (test),43,0.46511627906976744,0.32558139534883723,0.6046511627906976,0.4649572649572649,0.3213675213675214,0.6085470085470085,0.4686609686609686,0.31765350877192977,0.6096614375884761,0.6411477411477411,0.5134264346764348,0.7699816849816848,0.4444444444444444,0.25,0.6060606060606061,0.4999999999999999,0.24,0.7142857142857143,0.4615384615384615,0.21392857142857144,0.6666666666666666,0.6404761904761904,0.4808333333333333,0.7952380952380952,0.6948717948717948,0.5,0.8666666666666667,0.588095238095238,0.4023214285714286,0.7667261904761905,2026-04-29T07:55:55
resnet50_2d,ResNet-50 (2D),Lung-PET-CT-Dx (test),53,0.7358490566037735,0.6037735849056604,0.8490566037735849,0.7085769980506823,0.5536062378167641,0.8569200779727094,0.6509013374685017,0.4879784735812133,0.7989835164835164,0.8153345700378175,0.6971136523880085,0.9192046444286087,0.835820895522388,0.7301587301587301,0.916989436619718,0.5454545454545454,0.18181818181818182,0.8333333333333334,0.5714285714285714,0.42424242424242425,0.7272727272727273,0.9140350877192982,0.8280701754385965,0.9772368421052632,0.7163120567375887,0.4431737588652482,0.9397163120567376,0.8156565656565655,0.6944444444444445,0.9242424242424242,2026-04-29T08:03:58
resnet50_2d,ResNet-50 (2D),BigLunge (test),43,0.46511627906976744,0.32558139534883723,0.6046511627906976,0.4547008547008547,0.3145299145299145,0.5948717948717949,0.4437516942260776,0.2959418944345415,0.5861855158730158,0.6387057387057388,0.510303724053724,0.7590369352869353,0.5294117647058824,0.3333333333333333,0.6875,0.2857142857142857,0.0,0.5217391304347826,0.5161290322580646,0.30740740740740746,0.7027027027027027,0.6000000000000001,0.42613095238095244,0.7571428571428571,0.6923076923076923,0.5101282051282051,0.8359615384615385,0.6238095238095238,0.4404166666666666,0.7904761904761904,2026-04-29T08:06:21
densenet121_2d,DenseNet121 (2D),Lung-PET-CT-Dx (test),53,0.7735849056603774,0.6792452830188679,0.8679245283018868,0.594541910331384,0.43664717348927873,0.7699805068226121,0.6141850352376669,0.4222550046001078,0.7852822427841042,0.8310444874274662,0.7213257717149095,0.9309576494696875,0.8717948717948718,0.8048780487804879,0.9367088607594937,0.4444444444444444,0.0,0.8,0.5263157894736842,0.23529411764705882,0.7777777777777778,0.9333333333333333,0.8596491228070176,0.9842105263157895,0.7340425531914894,0.5141843971631206,0.9326241134751773,0.8257575757575757,0.6615530303030304,0.952020202020202,2026-04-29T08:12:43
densenet121_2d,DenseNet121 (2D),BigLunge (test),43,0.4418604651162791,0.3023255813953488,0.6046511627906976,0.44273504273504277,0.2956410256410256,0.6085470085470085,0.44231482273751466,0.2859780377668309,0.6022347807577693,0.6047619047619047,0.4770924908424908,0.7259493284493285,0.45161290322580644,0.24,0.6250892857142857,0.46153846153846156,0.21026315789473685,0.6923076923076923,0.4137931034482759,0.16666666666666666,0.625,0.5714285714285714,0.3856547619047619,0.7358333333333332,0.7000000000000001,0.5409615384615384,0.8616025641025641,0.5428571428571428,0.35232142857142856,0.7333333333333334,2026-04-29T08:15:54
swin_tiny_2d,Swin-Tiny (2D),Lung-PET-CT-Dx (test),53,0.660377358490566,0.5471698113207547,0.7924528301886793,0.5419103313840156,0.3947368421052631,0.7241959064327486,0.5134199134199134,0.37817890496119394,0.6720321931589538,0.7866422719166279,0.6599971344652196,0.8934534454285294,0.7999999999999999,0.6969367588932807,0.8918918918918919,0.28571428571428575,0.0,0.5714285714285714,0.4545454545454546,0.23529411764705882,0.6956521739130435,0.8385964912280701,0.7157894736842105,0.9404824561403508,0.7056737588652482,0.4574468085106383,0.900709219858156,0.8156565656565656,0.689330808080808,0.9343434343434344,2026-04-29T08:21:43
swin_tiny_2d,Swin-Tiny (2D),BigLunge (test),43,0.4883720930232558,0.3488372093023256,0.627906976744186,0.48717948717948717,0.34017094017094013,0.6273504273504273,0.47868131868131875,0.3265733095733096,0.6222433836557656,0.6028083028083029,0.4682829670329671,0.7313492063492064,0.5714285714285715,0.3783783783783784,0.7222222222222222,0.48000000000000004,0.21419172932330827,0.6923076923076923,0.3846153846153846,0.14273399014778326,0.5925925925925926,0.6642857142857144,0.4904166666666667,0.8166666666666667,0.6846153846153846,0.5025641025641026,0.8435897435897436,0.45952380952380956,0.2571428571428571,0.6452976190476191,2026-04-29T08:28:02
