epoch,train_loss,train_macro_f1,val_macro_f1_raw,val_macro_f1_rolling,val_loss,val_accuracy,val_balanced_accuracy,lr_backbone,lr_head,mixup_alpha,mixup_active,epochs_no_improve,monitor_window,monitor_level,timestamp
1,1.1121629092365644,0.24897292250233427,0.2794117647058823,0.2794117647058823,1.1101106590694851,0.4,0.3839285714285714,1.0000000000000002e-06,1e-05,0.2,True,0,3,patient,2026-04-29T17:31:32
2,1.1141584428000788,0.2516557284499488,0.30666666666666664,0.29303921568627445,1.1091556972927517,0.4222222222222222,0.4077380952380952,9.984586668665643e-07,9.984586668665641e-06,0.2,True,0,3,patient,2026-04-29T17:32:32
3,1.1078516052797507,0.2739697193791696,0.30666666666666664,0.29758169934640516,1.1088878684573704,0.4222222222222222,0.4077380952380952,9.93844170297569e-07,9.938441702975689e-06,0.2,True,0,3,patient,2026-04-29T17:33:30
4,1.1057996795075764,0.2574783401732786,0.24928530588907946,0.2875395464074709,1.1083790461222331,0.37777777777777777,0.3601190476190476,9.861849601988385e-07,9.861849601988382e-06,0.2,True,0,3,patient,2026-04-29T17:34:13
5,1.0995316375488353,0.25153708629485894,0.2486772486772487,0.26820974041099827,1.1085246377521092,0.37777777777777777,0.3601190476190476,9.755282581475769e-07,9.755282581475767e-06,0.2,True,1,3,patient,2026-04-29T17:34:38
6,1.0985568744876373,0.321780642081394,0.2427672955974843,0.24690995005460414,1.1079058196809557,0.35555555555555557,0.33928571428571425,9.619397662556433e-07,9.619397662556432e-06,0.2,True,2,3,patient,2026-04-29T17:35:02
7,1.0933565279883797,0.34214804803040094,0.1724137931034483,0.22128611245939375,1.107975501484341,0.3333333333333333,0.3125,9.455032620941839e-07,9.455032620941837e-06,0.2,True,3,3,patient,2026-04-29T17:35:24
8,1.1000282826581838,0.3376518011949017,0.24848484848484845,0.221221979061927,1.1078394386503432,0.37777777777777777,0.3601190476190476,9.263200821770461e-07,9.263200821770459e-06,0.2,True,4,3,patient,2026-04-29T17:35:49
9,1.1043430284301252,0.2699590910819942,0.2739156268568033,0.23160475614836665,1.1062426831987169,0.37777777777777777,0.3630952380952381,9.045084971874738e-07,9.045084971874735e-06,0.2,True,5,3,patient,2026-04-29T17:36:12
10,1.1026479463441676,0.28228060657728177,0.2698412698412698,0.26408058172764054,1.1051806820763481,0.3333333333333333,0.3244047619047619,8.802029828000156e-07,8.802029828000153e-06,0.2,True,6,3,patient,2026-04-29T17:36:35
11,1.1022338494305362,0.3184749034749035,0.26655719759168034,0.2701046980965845,1.1045480595694648,0.3333333333333333,0.3244047619047619,8.535533905932738e-07,8.535533905932735e-06,0.2,True,7,3,patient,2026-04-29T17:36:57
12,1.1006233923808093,0.3470773306838881,0.2878306878306878,0.274743051754546,1.1040136787626478,0.37777777777777777,0.36607142857142855,8.24724024165092e-07,8.247240241650918e-06,0.2,True,8,3,patient,2026-04-29T17:37:19
13,1.096010844289409,0.3609854198089492,0.2693080677576802,0.27456531772668274,1.1039179378085666,0.3333333333333333,0.3244047619047619,7.938926261462367e-07,7.938926261462365e-06,0.2,True,9,3,patient,2026-04-29T17:37:40
