epoch,train_loss,train_macro_f1,val_macro_f1_raw,val_macro_f1_rolling,val_loss,val_accuracy,val_balanced_accuracy,lr_backbone,lr_head,mixup_alpha,mixup_active,epochs_no_improve,monitor_window,monitor_level,timestamp
1,1.4491020237060792,0.3618152454396957,0.3398310591293047,0.3398310591293047,1.4731287956237793,0.34146341463414637,0.3388278388278388,3e-06,3e-05,0.2,True,0,3,patient,2026-05-03T11:00:25
2,1.4117012023925781,0.3674476163662142,0.2647058823529411,0.30226847074112295,1.3736838471409707,0.2682926829268293,0.2673992673992674,2.995376000599692e-06,2.995376000599692e-05,0.2,True,0,3,patient,2026-05-03T11:00:34
3,1.417753315226917,0.35061524847575964,0.31235334713595586,0.30563009620606724,1.3356285183791405,0.3170731707317073,0.3168498168498169,2.981532510892707e-06,2.9815325108927066e-05,0.2,True,1,3,patient,2026-05-03T11:00:40
4,1.3202955965052314,0.38955356503210403,0.291010101010101,0.289356443499666,1.3902981986202323,0.2926829268292683,0.29304029304029305,2.958554880596515e-06,2.958554880596515e-05,0.2,True,2,3,patient,2026-05-03T11:00:46
5,1.3474907352325114,0.34764932415744926,0.31870700594403256,0.3073568180300298,1.3321602226410858,0.3170731707317073,0.3168498168498169,2.9265847744427307e-06,2.9265847744427305e-05,0.2,True,3,3,patient,2026-05-03T11:00:52
6,1.2643494064157659,0.37197884357516225,0.2911166253101737,0.3002779107547691,1.2648534239630211,0.2926829268292683,0.29304029304029305,2.88581929876693e-06,2.88581929876693e-05,0.2,True,4,3,patient,2026-05-03T11:00:59
7,1.2343152219598943,0.3618996340438721,0.31870700594403256,0.30951021239941295,1.2278322033099716,0.3170731707317073,0.3168498168498169,2.836509786282552e-06,2.8365097862825516e-05,0.2,True,5,3,patient,2026-05-03T11:01:05
8,1.175240174334317,0.3854544966080214,0.36328042328042326,0.3243680181782098,1.1903221149562682,0.36585365853658536,0.3644688644688645,2.7789602465311388e-06,2.7789602465311384e-05,0.2,True,6,3,patient,2026-05-03T11:01:11
9,1.143385319148793,0.3915018110908468,0.3591787439613527,0.3470553910619362,1.174718312803806,0.36585365853658536,0.3663003663003663,2.7135254915624216e-06,2.7135254915624213e-05,0.2,True,7,3,patient,2026-05-03T11:01:19
10,1.1209398629193636,0.37709888619571474,0.3610311257370081,0.36116343099292797,1.1634393199678545,0.36585365853658536,0.3644688644688645,2.640608948400047e-06,2.6406089484000465e-05,0.2,True,0,3,patient,2026-05-03T11:01:27
