epoch,train_loss,train_macro_f1,val_macro_f1_raw,val_macro_f1_rolling,val_loss,val_accuracy,val_balanced_accuracy,lr_backbone,lr_head,mixup_alpha,mixup_active,epochs_no_improve,monitor_window,monitor_level,timestamp
1,1.3939983390024955,0.35821023220652387,0.4509379509379509,0.4509379509379509,1.368984329774513,0.43902439024390244,0.4376068376068376,3e-06,3e-05,0.2,True,0,3,patient,2026-04-28T21:24:33
2,1.3527151935147923,0.3609963937292186,0.4509379509379509,0.4509379509379509,1.3551314847069498,0.43902439024390244,0.4376068376068376,2.995376000599692e-06,2.995376000599692e-05,0.2,True,0,3,patient,2026-04-28T21:24:43
3,1.3388868246646906,0.38046050468216513,0.4219977553310887,0.4412912190689968,1.3319219721030005,0.4146341463414634,0.411965811965812,2.981532510892707e-06,2.9815325108927066e-05,0.2,True,1,3,patient,2026-04-28T21:24:52
4,1.3396089539622629,0.3661565906193662,0.4769921436588103,0.44997594997595,1.3231599627074249,0.4634146341463415,0.4632478632478632,2.958554880596515e-06,2.958554880596515e-05,0.2,True,2,3,patient,2026-04-28T21:25:04
5,1.29399815426757,0.3678329848775737,0.4219977553310887,0.44032921810699593,1.310944232141009,0.4146341463414634,0.411965811965812,2.9265847744427307e-06,2.9265847744427305e-05,0.2,True,3,3,patient,2026-04-28T21:25:15
6,1.2559901144330865,0.38139739404979683,0.4219977553310887,0.44032921810699593,1.2916461621752438,0.4146341463414634,0.411965811965812,2.88581929876693e-06,2.88581929876693e-05,0.2,True,4,3,patient,2026-04-28T21:25:31
7,1.229756264970792,0.38406189856211137,0.4304187192118227,0.42480474329133333,1.2743289618758682,0.4146341463414634,0.4153846153846154,2.836509786282552e-06,2.8365097862825516e-05,0.2,True,5,3,patient,2026-04-28T21:25:39
8,1.209135045436834,0.4032420485503763,0.41944185081439983,0.42395277511910373,1.2556732137751134,0.4146341463414634,0.411965811965812,2.7789602465311388e-06,2.7789602465311384e-05,0.2,True,6,3,patient,2026-04-28T21:25:49
9,1.1963761326493016,0.4009753757725742,0.41944185081439983,0.4231008069468741,1.2441519306313178,0.4146341463414634,0.411965811965812,2.7135254915624216e-06,2.7135254915624213e-05,0.2,True,7,3,patient,2026-04-28T21:25:58
10,1.1738718143362084,0.4204654708909956,0.41944185081439983,0.41944185081439983,1.2335435400098007,0.4146341463414634,0.411965811965812,2.640608948400047e-06,2.6406089484000465e-05,0.2,True,8,3,patient,2026-04-28T21:26:08
11,1.1666550576292127,0.4176603776728514,0.3901234567901235,0.40966905280630767,1.2278517144066947,0.3902439024390244,0.38632478632478634,2.5606601717798217e-06,2.5606601717798212e-05,0.2,True,9,3,patient,2026-04-28T21:26:17
