epoch,train_loss,train_macro_f1,val_macro_f1_raw,val_macro_f1_rolling,val_loss,val_accuracy,val_balanced_accuracy,lr_backbone,lr_head,mixup_alpha,mixup_active,epochs_no_improve,monitor_window,monitor_level,timestamp
1,1.1613140866674225,0.2684528512305307,0.2228144989339019,0.2228144989339019,1.0545108761192885,0.42574257425742573,0.26851851851851855,1e-06,,0.2,True,0,3,patient,2026-04-29T08:07:02
2,1.0736766519217655,0.41789876012399224,0.5349206349206349,0.3788675669272684,0.963123064611401,0.6039603960396039,0.5029956427015251,1.7333333333333336e-05,,0.2,True,0,3,patient,2026-04-29T08:07:17
3,1.0020455933850387,0.5308132159149846,0.6047834668524324,0.45417286690232306,0.9116570967754335,0.6336633663366337,0.5373093681917211,3.3666666666666674e-05,,0.2,True,0,3,patient,2026-04-29T08:07:33
4,0.926213374425625,0.613431341019317,0.5297017797017797,0.5564686271582824,0.8961767185735339,0.6633663366336634,0.619281045751634,5e-05,,0.2,True,0,3,patient,2026-04-29T08:07:48
5,0.8694509894683443,0.6667512704264951,0.6329598506069094,0.5891483657203739,0.8858586801524078,0.6831683168316832,0.6462418300653595,4.983095894354858e-05,,0.2,True,0,3,patient,2026-04-29T08:08:01
6,0.8210424965825575,0.7146906754217026,0.4841269841269842,0.5489295381452245,0.893066121725029,0.6336633663366337,0.5754357298474946,4.93261217644956e-05,,0.2,True,0,3,patient,2026-04-29T08:08:16
7,0.819790695247979,0.7124408928992999,0.5931776556776557,0.5700881634705164,0.8699688137942598,0.7227722772277227,0.6565904139433552,4.849231551964772e-05,,0.2,True,1,3,patient,2026-04-29T08:08:31
8,0.7582085903348594,0.7685717609391922,0.5954974582425563,0.5576006993490653,0.8468670529566952,0.7227722772277227,0.6252723311546841,4.734081600808531e-05,,0.2,True,2,3,patient,2026-04-29T08:08:43
9,0.7184220614104435,0.7832105866577339,0.5023935995803003,0.5636895711668374,0.9182453771280575,0.6633663366336634,0.5988562091503269,4.588719528532342e-05,,0.2,True,3,3,patient,2026-04-29T08:08:58
10,0.7106861230628244,0.794006583344125,0.6205291005291005,0.5728067194506523,0.8568764436639296,0.7128712871287128,0.6124727668845316,4.415111107797445e-05,,0.2,True,4,3,patient,2026-04-29T08:09:11
11,0.7014356774502787,0.8191184147761729,0.4280325590629343,0.5169850863907783,0.9119870222858497,0.6732673267326733,0.46459694989106753,4.215604094671835e-05,,0.2,True,5,3,patient,2026-04-29T08:09:24
12,0.6582346039599386,0.837322248142247,0.6244131455399061,0.5576582683773137,0.8093393273632642,0.7722772277227723,0.596677559912854,3.9928964792569655e-05,,0.2,True,6,3,patient,2026-04-29T08:09:39
13,0.6938637906107409,0.8302921167030304,0.665692007797271,0.5727125708000371,0.8171713873933593,0.7920792079207921,0.6045751633986928,3.7500000000000003e-05,,0.2,True,7,3,patient,2026-04-29T08:09:53
14,0.6070072784506041,0.876260081031762,0.635921635921636,0.6420089297529378,0.8325044095667871,0.7722772277227723,0.6116557734204794,3.490199415097892e-05,,0.2,True,8,3,patient,2026-04-29T08:10:07
15,0.5978212998858814,0.8935926138248679,0.7931697931697932,0.6982611456295666,0.7806478866184031,0.8316831683168316,0.6544117647058824,3.217008081777726e-05,,0.2,True,0,3,patient,2026-04-29T08:10:20
16,0.647150378802727,0.86635762546488,0.6095815295815296,0.6795576528909862,0.8466701313436183,0.7623762376237624,0.5525599128540305,2.9341204441673266e-05,,0.2,True,0,3,patient,2026-04-29T08:10:34
17,0.6343939823323282,0.8702603565371884,0.6734006734006733,0.6920506653839987,0.8201810797965557,0.8118811881188119,0.6301742919389978,2.64536207227619e-05,,0.2,True,1,3,patient,2026-04-29T08:10:48
18,0.585771861261335,0.8933117362348897,0.5324786324786325,0.6051536118202785,0.8207515250635511,0.7623762376237624,0.5144335511982571,2.354637927723811e-05,,0.2,True,2,3,patient,2026-04-29T08:11:03
19,0.5739399282069042,0.9057717163101927,0.6433718786659964,0.6164170615151008,0.8229880466412649,0.7623762376237624,0.545751633986928,2.065879555832675e-05,,0.2,True,3,3,patient,2026-04-29T08:11:16
20,0.5630089059985918,0.9024522428292716,0.6734006734006733,0.6164170615151008,0.8166492494918008,0.801980198019802,0.60239651416122,1.7829919182222746e-05,,0.2,True,4,3,patient,2026-04-29T08:11:30
21,0.6274481621281854,0.8813685283918024,0.6734006734006733,0.663391075155781,0.7884538237375157,0.7821782178217822,0.5781590413943355,1.509800584902108e-05,,0.2,True,5,3,patient,2026-04-29T08:11:45
22,0.5853845266432598,0.8942022562355018,0.5360993905297703,0.6276335791103723,0.8278165828180677,0.7722772277227723,0.5272331154684097,1.2500000000000006e-05,,0.2,True,6,3,patient,2026-04-29T08:11:57
23,0.5608691347056421,0.9149716686720213,0.5747704144949118,0.5947568261417852,0.809439725851588,0.7722772277227723,0.5272331154684097,1.0071035207430352e-05,,0.2,True,7,3,patient,2026-04-29T08:12:12
24,0.5138375651219795,0.9283355453523402,0.612818967249347,0.5745629240913431,0.8219369862219152,0.7722772277227723,0.5272331154684097,7.843959053281663e-06,,0.2,True,8,3,patient,2026-04-29T08:12:25
25,0.5916491782870786,0.9101838809682898,0.6316017316017316,0.6063970377819968,0.8117795354537382,0.7920792079207921,0.5664488017429194,5.848888922025544e-06,,0.2,True,9,3,patient,2026-04-29T08:12:38
