epoch,train_loss,train_macro_f1,val_macro_f1_raw,val_macro_f1_rolling,val_loss,val_accuracy,val_balanced_accuracy,lr_backbone,lr_head,mixup_alpha,mixup_active,epochs_no_improve,monitor_window,monitor_level,timestamp
1,1.3807856952907234,0.37768468130711236,0.37955182072829136,0.37955182072829136,1.4781825668323114,0.36585365853658536,0.36410256410256414,3e-06,3e-05,0.2,True,0,3,patient,2026-04-29T08:12:53
2,1.367441719257279,0.3656295026220939,0.42716890402724905,0.4033603623777702,1.4395477860610677,0.4146341463414634,0.4153846153846154,2.995376000599692e-06,2.995376000599692e-05,0.2,True,0,3,patient,2026-04-29T08:13:01
3,1.3437720401397604,0.3880665870800771,0.42200854700854706,0.40957642392136245,1.4220052554000238,0.4146341463414634,0.4153846153846154,2.981532510892707e-06,2.9815325108927066e-05,0.2,True,0,3,patient,2026-04-29T08:13:09
4,1.3443686336871015,0.38463055977495353,0.39768926725448467,0.41562223943009363,1.402612585088481,0.3902439024390244,0.38974358974358975,2.958554880596515e-06,2.958554880596515e-05,0.2,True,0,3,patient,2026-04-29T08:13:17
5,1.3135360341987863,0.4012368334087495,0.422242134607726,0.4139799829569193,1.3796958049632007,0.4146341463414634,0.4153846153846154,2.9265847744427307e-06,2.9265847744427305e-05,0.2,True,0,3,patient,2026-04-29T08:13:25
6,1.3159215852914268,0.3785376792100312,0.4509784278367728,0.4236366098996611,1.3503032393337036,0.43902439024390244,0.441025641025641,2.88581929876693e-06,2.88581929876693e-05,0.2,True,1,3,patient,2026-04-29T08:13:33
7,1.258591103553772,0.4071456725923264,0.3981833967808723,0.4238013197417904,1.3282782368778443,0.3902439024390244,0.38974358974358975,2.836509786282552e-06,2.8365097862825516e-05,0.2,True,0,3,patient,2026-04-29T08:13:41
8,1.2689197639755856,0.3812658496989785,0.42579296861833016,0.4249849310786584,1.3077216507485194,0.4146341463414634,0.4153846153846154,2.7789602465311388e-06,2.7789602465311384e-05,0.2,True,0,3,patient,2026-04-29T08:13:50
9,1.2257294255376652,0.3883602244710766,0.4306195596518177,0.4181986416836734,1.2933408336609786,0.4146341463414634,0.4153846153846154,2.7135254915624216e-06,2.7135254915624213e-05,0.2,True,0,3,patient,2026-04-29T08:13:58
10,1.1851027075028577,0.42680954759161915,0.4563566701497736,0.4375897328066405,1.268818739778507,0.43902439024390244,0.4376068376068376,2.640608948400047e-06,2.6406089484000465e-05,0.2,True,1,3,patient,2026-04-29T08:14:07
11,1.1855605071743593,0.4236694897845162,0.43249299719887957,0.4398230756668236,1.2623133600128362,0.4146341463414634,0.411965811965812,2.5606601717798217e-06,2.5606601717798212e-05,0.2,True,0,3,patient,2026-04-29T08:14:16
12,1.1695677834630802,0.41228455785387425,0.43249299719887957,0.4404475548491776,1.2477909504256635,0.4146341463414634,0.411965811965812,2.474172072495276e-06,2.4741720724952757e-05,0.2,True,0,3,patient,2026-04-29T08:14:24
13,1.1645358245104354,0.4234349417184456,0.4264965245357402,0.4304941729778331,1.238626043248621,0.4146341463414634,0.411965811965812,2.38167787843871e-06,2.3816778784387097e-05,0.2,True,0,3,patient,2026-04-29T08:14:32
14,1.1666983899691248,0.4033341424538304,0.4219977553310887,0.42699575902190284,1.2273505926132202,0.4146341463414634,0.411965811965812,2.2837478470739234e-06,2.283747847073923e-05,0.2,True,1,3,patient,2026-04-29T08:14:40
15,1.1337917889980291,0.4362708524552063,0.4178346121057119,0.4221096306575136,1.2159768124544843,0.4146341463414634,0.411965811965812,2.18098574960932e-06,2.18098574960932e-05,0.2,True,2,3,patient,2026-04-29T08:14:49
16,1.1364073985459788,0.4269556052255079,0.38725490196078427,0.4090290897991949,1.201142302211027,0.3902439024390244,0.38632478632478634,2.074025148547635e-06,2.0740251485476345e-05,0.2,True,3,3,patient,2026-04-29T08:14:58
17,1.1154900585578766,0.4540110137542885,0.4178346121057119,0.407641375390736,1.2031161066908274,0.4146341463414634,0.411965811965812,1.9635254915624216e-06,1.963525491562421e-05,0.2,True,4,3,patient,2026-04-29T08:15:07
18,1.1057190441927374,0.4234082649930702,0.3916947250280584,0.3989280796981849,1.2027399932375606,0.3902439024390244,0.38632478632478634,1.8501680457838586e-06,1.8501680457838582e-05,0.2,True,5,3,patient,2026-04-29T08:15:14
19,1.0983324854579193,0.444721378119931,0.4150641025641025,0.4081978132326243,1.1969162466363137,0.4146341463414634,0.411965811965812,1.7346516975603467e-06,1.7346516975603463e-05,0.2,True,6,3,patient,2026-04-29T08:15:23
20,1.1209003489538534,0.44080747844046747,0.4150641025641025,0.40727431005208775,1.1945230257437096,0.4146341463414634,0.411965811965812,1.6176886435917677e-06,1.6176886435917672e-05,0.2,True,7,3,patient,2026-04-29T08:15:32
21,1.0998922223286913,0.43746758772776917,0.3895263016639828,0.4065515022640626,1.1876342418771353,0.3902439024390244,0.38632478632478634,1.5e-06,1.4999999999999997e-05,0.2,True,8,3,patient,2026-04-29T08:15:41
22,1.0875540848599365,0.45665076822411826,0.3895263016639828,0.3980389019640227,1.1848022167727073,0.3902439024390244,0.38632478632478634,1.3823113564082328e-06,1.3823113564082325e-05,0.2,True,9,3,patient,2026-04-29T08:15:49
