epoch,train_loss,train_macro_f1,val_macro_f1_raw,val_macro_f1_rolling,val_loss,val_accuracy,val_balanced_accuracy,lr_backbone,lr_head,mixup_alpha,mixup_active,epochs_no_improve,monitor_window,monitor_level,timestamp
1,1.1144928847444,0.30632304953041606,0.3254281949934124,0.3254281949934124,1.1112415101793078,0.37777777777777777,0.36428571428571427,3e-06,3e-05,0.2,True,0,3,patient,2026-04-29T10:03:49
2,1.1258478842640376,0.335687225553923,0.3765711412770236,0.350999668135218,1.1091116825739542,0.37777777777777777,0.3819444444444444,2.995376000599692e-06,2.995376000599692e-05,0.2,True,0,3,patient,2026-04-29T10:05:17
3,1.112826938595252,0.3036111111111111,0.2968790978232363,0.3329594780312241,1.1209222078323364,0.35555555555555557,0.36984126984126986,2.981532510892707e-06,2.9815325108927066e-05,0.2,True,0,3,patient,2026-04-29T10:06:53
4,1.117725063274257,0.2648946629989284,0.169994879672299,0.2811483729241863,1.120488691329956,0.2222222222222222,0.2253968253968254,2.958554880596515e-06,2.958554880596515e-05,0.2,True,1,3,patient,2026-04-29T10:08:21
5,1.1389959801994793,0.26546755317784687,0.3736842105263158,0.28018606267395035,1.110793251461453,0.4,0.392063492063492,2.9265847744427307e-06,2.9265847744427305e-05,0.2,True,2,3,patient,2026-04-29T10:09:53
6,1.1245545256194345,0.27622333390834347,0.33723423493244464,0.2936377750436865,1.1100295490688747,0.35555555555555557,0.34761904761904755,2.88581929876693e-06,2.88581929876693e-05,0.2,True,3,3,patient,2026-04-29T10:11:24
7,1.107381961356972,0.29913394373454555,0.3335805215671734,0.348166322341978,1.110775531662835,0.3333333333333333,0.3343253968253968,2.836509786282552e-06,2.8365097862825516e-05,0.2,True,4,3,patient,2026-04-29T10:12:53
8,1.1110741075181283,0.30611588035316845,0.31769641495041956,0.3295037238166792,1.1107235643598767,0.37777777777777777,0.3626984126984127,2.7789602465311388e-06,2.7789602465311384e-05,0.2,True,5,3,patient,2026-04-29T10:14:26
9,1.088080284437297,0.3786940690528618,0.1926634768740032,0.28131347113053207,1.1267397085825601,0.3111111111111111,0.3126984126984127,2.7135254915624216e-06,2.7135254915624213e-05,0.2,True,6,3,patient,2026-04-29T10:15:59
10,1.1039086472931632,0.28193777511004403,0.2940468053250008,0.2681355657164745,1.11907143857744,0.35555555555555557,0.35595238095238096,2.640608948400047e-06,2.6406089484000465e-05,0.2,True,7,3,patient,2026-04-29T10:17:31
11,1.1125955273754788,0.2393131616237393,0.3351503385105536,0.2739535402365192,1.1092805200152926,0.3333333333333333,0.3343253968253968,2.5606601717798217e-06,2.5606601717798212e-05,0.2,True,8,3,patient,2026-04-29T10:19:05
12,1.1132598166217171,0.29802993879582806,0.36975734355044704,0.33298482912866717,1.1082596275541516,0.37777777777777777,0.3746031746031746,2.474172072495276e-06,2.4741720724952757e-05,0.2,True,9,3,patient,2026-04-29T10:20:35
